course_id,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp
1051430,90,12,35,2.5,2016-12-29 17:21:35+00:00
828596,153,41,27,2.0,2016-05-16 21:50:20+00:00
258894,1055,21,64,3.5,2014-07-11 11:40:35+00:00
138560,157,13,9,2.5,2014-01-14 23:22:43+00:00
689868,103,25,12,2.5,2015-12-14 18:27:08+00:00
1020244,1067,50,35,2.0,2016-12-14 21:53:28+00:00
858764,58,11,28,1.5,2016-06-14 15:53:31+00:00
941310,74,17,30,4.5,2016-10-12 13:50:11+00:00
1214144,338,7,6,1.0,2017-05-30 14:30:12+00:00
492344,27,5,6,1.0,2015-08-25 16:18:04+00:00
815672,76,13,77,6.0,2016-04-27 17:01:52+00:00
376712,27,5,12,2.0,2015-01-09 15:35:12+00:00
869716,68,10,45,2.5,2016-07-01 19:53:20+00:00
754156,112,18,33,2.0,2016-02-22 15:20:36+00:00
709816,72,17,37,1.5,2016-01-08 18:06:39+00:00
680046,335,16,26,1.5,2015-12-16 16:51:50+00:00
1138162,22,5,18,3.5,2017-03-11 00:58:58+00:00
829182,41,3,37,3.0,2016-05-25 16:12:15+00:00
1163242,1,0,31,7.5,2017-04-23 22:07:02+00:00
46933,16,0,23,3.0,2013-04-23 13:07:51+00:00
954842,3,0,10,1.0,2017-05-03 16:42:34+00:00
868112,4,0,7,1.0,2016-06-03 22:38:05+00:00
1056242,2,0,127,31.5,2017-01-18 18:52:11+00:00
113712,12,1,6,0.5333333333333333,2013-12-05 20:10:14+00:00
146454,10,1,12,1.5,2014-01-20 21:56:35+00:00
56926,12,1,11,1.5,2013-06-28 16:41:04+00:00
589778,5,2,59,2.0,2015-08-23 20:13:45+00:00
1113702,1,0,13,3.0,2017-03-27 19:59:34+00:00
1072220,2,0,59,4.5,2017-05-22 23:58:16+00:00
101038,9,0,13,1.5,2015-03-29 18:18:33+00:00
417088,42,2,13,1.5,2015-02-13 09:56:58+00:00
258954,110,6,25,4.0,2014-07-21 10:31:02+00:00
298044,420,2,14,1.0,2014-11-19 00:34:25+00:00
593962,206,13,50,10.0,2015-09-15 21:56:38+00:00
941520,164,3,22,1.5,2016-09-25 18:41:49+00:00
64173,69,2,16,1.0,2013-07-15 17:20:29+00:00
371828,28,2,26,2.5,2015-07-24 20:42:34+00:00
974954,90,4,15,0.6333333333333333,2016-10-11 19:36:43+00:00
818572,13,2,17,1.5,2016-05-05 16:50:07+00:00
115752,31,2,5,1.0,2013-11-28 01:07:56+00:00
731150,13,2,98,0.5166666666666666,2016-01-19 18:20:04+00:00
627772,2119,111,54,2.0,2015-10-28 18:25:41+00:00
850726,136,28,21,3.0,2016-05-16 21:40:10+00:00
136244,797,15,16,3.0,2013-12-24 04:53:53+00:00
485889,503,43,286,29.5,2015-04-26 23:46:55+00:00
507778,1150,6,27,2.5,2015-05-25 23:32:56+00:00
422918,1403,6,14,2.0,2015-06-01 21:48:13+00:00
362530,916,6,23,6.5,2014-12-11 06:00:27+00:00
579642,627,5,27,1.0,2015-10-17 05:44:17+00:00
1022796,168,7,27,2.0,2017-01-23 05:18:48+00:00
793084,2554,20,10,1.0,2017-03-09 04:55:24+00:00
881062,120,17,19,2.0,2016-07-26 20:26:58+00:00
838260,750,13,28,2.5,2016-05-05 19:34:08+00:00
380542,217,19,9,2.0,2015-01-08 17:52:16+00:00
772480,106,13,12,1.0,2016-02-24 18:44:24+00:00
576906,397,4,36,3.0,2015-11-23 19:16:33+00:00
410196,44,3,8,1.0,2015-03-26 18:20:18+00:00
581662,30,3,6,1.0,2015-08-13 21:52:16+00:00
1088102,95,3,20,1.0,2017-02-02 03:58:36+00:00
788756,55,9,15,1.0,2016-03-29 17:23:29+00:00
380206,94,15,9,1.0,2015-01-08 17:40:22+00:00
160322,578,7,34,6.0,2014-05-19 04:02:10+00:00
610812,393,5,34,5.0,2015-09-15 20:48:19+00:00
288256,116,6,12,3.0,2014-08-28 15:02:35+00:00
662996,1888,42,25,2.0,2015-12-17 05:22:24+00:00
101234,412,19,74,13.0,2013-10-10 22:02:48+00:00
1113442,40,7,26,1.5,2017-02-22 05:37:40+00:00
746366,222,12,35,3.0,2016-02-17 17:55:46+00:00
186556,831,1,13,2.0,2014-04-14 11:27:09+00:00
179500,485,24,20,3.5,2014-03-11 18:08:54+00:00
304000,232,7,17,1.0,2014-09-20 08:26:56+00:00
334838,135,20,24,4.0,2014-11-08 13:48:00+00:00
302456,61,16,22,2.5,2015-07-16 20:51:43+00:00
537748,61,3,27,5.0,2015-07-09 00:07:44+00:00
378464,874,2,120,13.5,2014-12-27 11:10:19+00:00
532216,22,5,60,2.5,2015-08-03 22:46:45+00:00
41973,5597,76,11,1.0,2013-02-16 16:08:05+00:00
138004,261,2,35,2.5,2013-12-26 12:41:50+00:00
94532,83,4,19,0.6833333333333333,2014-03-10 21:49:34+00:00
467238,152,6,14,3.5,2015-04-08 18:11:52+00:00
850294,176,2,12,2.5,2016-06-07 01:34:54+00:00
1110256,8,4,10,0.6666666666666666,2017-04-20 22:15:19+00:00
439210,327,1,12,0.45,2015-03-27 17:16:21+00:00
597164,264,0,79,3.0,2015-10-08 17:04:03+00:00
773502,15,4,36,4.5,2017-05-01 22:58:40+00:00
262818,104,2,16,1.5,2014-07-31 20:25:42+00:00
255046,71,3,19,1.5,2014-07-22 19:08:41+00:00
295909,26,6,49,4.0,2014-09-21 04:58:16+00:00
1153876,11,2,28,6.5,2017-04-03 16:53:57+00:00
83736,1294,7,58,5.5,2013-08-28 03:28:52+00:00
75182,32,7,7,0.5166666666666666,2013-08-29 15:44:46+00:00
236070,313,16,25,2.5,2016-11-28 17:21:07+00:00
788796,635,4,6,0.6833333333333333,2016-03-22 20:47:21+00:00
508796,1311,2,12,1.5,2015-05-22 23:32:56+00:00
739910,288,9,13,1.0,2016-01-25 18:11:00+00:00
725872,97,18,29,3.0,2016-03-10 23:45:35+00:00
894336,53,16,7,1.0,2016-07-04 18:47:36+00:00
334820,1102,3,14,0.5666666666666667,2014-12-24 21:50:11+00:00
619786,57,11,18,1.0,2016-05-16 21:38:56+00:00
179820,694,35,27,4.5,2014-03-11 17:06:53+00:00
322332,137,14,21,3.0,2015-03-29 21:12:54+00:00
597424,12,1,25,2.5,2016-11-01 15:47:26+00:00
1089610,18,0,6,1.5,2017-02-24 16:33:34+00:00
166842,170,0,16,1.5,2014-02-24 13:53:23+00:00
408232,119,0,27,5.0,2015-02-26 10:06:11+00:00
249376,2058,22,6,0.6,2014-07-05 19:43:15+00:00
231256,35,2,28,4.0,2014-06-17 22:18:21+00:00
479496,40,1,27,2.5,2015-08-05 17:19:03+00:00
944534,13,0,19,2.0,2016-09-21 19:07:06+00:00
1153854,4,0,29,7.0,2017-04-06 23:30:07+00:00
74028,71,1,5,1.0,2013-08-12 14:20:49+00:00
73962,71,1,5,1.0,2013-08-12 13:31:41+00:00
1156530,6,0,39,2.5,2017-03-29 16:19:49+00:00
1097288,1,0,130,31.5,2017-02-07 00:16:24+00:00
614668,5,0,48,5.5,2015-11-13 17:43:47+00:00
1082352,1,0,6,0.5333333333333333,2017-02-26 21:59:25+00:00
625670,4,1,6,1.0,2015-11-02 20:23:54+00:00
35409,10,0,7,5.5,2013-06-03 15:35:46+00:00
250902,6,0,12,2.0,2014-06-27 15:15:12+00:00
1010988,2,0,34,2.5,2017-01-02 14:58:36+00:00
855816,2,0,24,2.0,2016-05-23 06:21:40+00:00
813360,2,1,27,3.5,2016-04-07 15:15:10+00:00
813516,2,0,22,2.0,2016-04-07 14:59:39+00:00
302484,6,0,7,1.0,2016-11-18 14:51:43+00:00
861764,2,1,10,1.5,2016-06-28 17:51:41+00:00
765238,206,39,39,6.5,2016-03-12 04:31:12+00:00
542950,313,14,25,1.0,2015-07-05 17:54:35+00:00
307080,193,19,14,1.0,2014-12-17 12:50:58+00:00
469848,66,16,11,1.0,2015-04-09 18:14:44+00:00
581498,270,22,24,3.5,2015-08-14 19:29:24+00:00
849896,139,36,29,2.0,2016-06-09 15:18:03+00:00
1174084,77,5,28,2.0,2017-04-26 05:08:15+00:00
801702,225,41,33,5.0,2016-03-30 01:44:45+00:00
786984,23,6,25,1.5,2016-03-10 22:29:13+00:00
255592,4876,210,36,4.5,2014-09-11 02:28:27+00:00
514844,244,13,21,2.5,2015-06-16 16:31:01+00:00
998706,1278,200,13,1.5,2016-11-03 13:44:03+00:00
644020,31,5,40,10.5,2015-11-26 05:26:14+00:00
1250742,8,0,45,6.0,2017-06-14 16:32:26+00:00
54246,40,6,18,1.0,2013-05-16 10:03:47+00:00
805630,9,5,9,2.0,2016-04-01 21:22:52+00:00
315716,45,2,49,8.5,2014-10-14 17:33:27+00:00
1124276,13,3,12,0.7333333333333333,2017-03-13 23:49:47+00:00
1227792,4,1,40,8.5,2017-05-29 23:47:21+00:00
769340,20,5,29,2.0,2016-02-25 19:57:33+00:00
737182,9,2,25,3.0,2016-05-26 21:11:53+00:00
960786,29,3,24,0.65,2016-11-28 17:50:49+00:00
657050,6,2,13,1.5,2015-11-12 04:52:21+00:00
1196700,7,1,27,3.5,2017-05-31 17:02:09+00:00
1137310,859,49,23,2.0,2017-03-31 17:41:24+00:00
632368,5983,135,7,0.6166666666666667,2015-10-06 20:05:20+00:00
571730,1673,547,40,5.5,2015-08-10 18:43:10+00:00
720994,1284,230,45,4.5,2016-01-29 01:16:05+00:00
1080466,394,109,73,5.5,2017-02-06 13:59:35+00:00
907416,689,145,16,2.0,2016-08-22 14:42:20+00:00
1062144,649,37,29,1.5,2017-05-01 21:29:37+00:00
1097486,187,47,38,3.0,2017-03-07 00:23:20+00:00
396890,1798,40,15,1.5,2015-01-27 20:20:34+00:00
945194,465,51,28,1.0,2016-09-12 21:20:45+00:00
598846,813,94,52,5.0,2015-10-05 16:19:45+00:00
950750,326,23,14,1.0,2016-09-12 21:20:48+00:00
740764,26,1,17,2.0,2016-05-17 19:10:41+00:00
739972,26,3,14,1.0,2016-01-26 22:07:31+00:00
464002,28,3,14,1.0,2015-04-01 18:09:44+00:00
343818,122,2,36,7.5,2014-11-18 18:43:41+00:00
434100,149,0,49,4.5,2015-03-08 22:31:50+00:00
158140,205,1,5,1.0,2014-02-11 18:08:38+00:00
1141708,11,0,121,11.0,2017-04-13 00:20:15+00:00
1240408,3,0,27,1.0,2017-07-04 22:23:09+00:00
557208,108,2,37,3.5,2015-08-04 18:45:56+00:00
1178150,8,1,8,1.0,2017-04-17 16:33:31+00:00
93850,9,3,13,1.5,2013-10-02 05:31:08+00:00
429080,16,1,11,2.0,2017-03-24 22:25:11+00:00
914164,11,0,45,4.5,2016-09-22 16:40:03+00:00
876898,12,0,20,2.0,2016-10-18 18:51:48+00:00
877968,11,0,19,4.0,2016-06-20 21:49:39+00:00
1230950,2,0,8,1.5,2017-06-23 22:05:17+00:00
953432,9,4,6,0.6666666666666666,2016-10-16 21:15:15+00:00
872204,15,1,12,1.0,2016-06-27 21:19:23+00:00
1027678,7,1,13,1.0,2017-03-06 23:59:02+00:00
304420,27,2,10,1.0,2014-09-22 04:32:37+00:00
1078254,5,2,51,5.0,2017-02-02 17:03:27+00:00
1193288,3,0,41,8.5,2017-05-03 16:14:01+00:00
1106148,5,0,11,1.0,2017-04-17 22:33:36+00:00
1029322,5,0,10,2.0,2017-01-19 16:37:27+00:00
676650,132,9,9,1.0,2015-11-23 18:56:57+00:00
129274,112,16,42,4.0,2013-12-11 15:06:56+00:00
634932,285,6,18,1.5,2015-10-26 17:50:47+00:00
116924,91,11,35,8.5,2014-01-29 09:35:29+00:00
1174086,32,3,46,3.0,2017-04-19 06:53:19+00:00
369726,2740,306,10,2.0,2016-04-02 01:46:55+00:00
427040,59,11,7,1.5,2015-02-25 15:13:13+00:00
1132162,16,4,27,4.5,2017-03-27 16:45:29+00:00
1206414,22,5,47,5.0,2017-05-18 22:31:23+00:00
997128,15,2,14,2.0,2016-12-10 01:25:07+00:00
826168,1059,96,9,1.5,2016-04-21 19:07:16+00:00
1039930,187,3,53,7.0,2016-12-14 20:18:45+00:00
1232390,0,0,13,3.5,2017-07-03 21:39:13+00:00
1232312,0,0,9,1.5,2017-06-28 21:58:15+00:00
1251654,0,0,13,2.5,2017-06-29 22:04:17+00:00
712994,1089,50,27,3.0,2016-01-13 22:06:39+00:00
1024862,743,0,7,1.0,2017-06-06 14:13:15+00:00
123242,1362,7,13,3.0,2014-02-06 03:58:39+00:00
788720,405,3,22,1.0,2016-04-11 20:44:34+00:00
196164,1168,9,5,0.6666666666666666,2014-04-09 08:38:41+00:00
1268616,16,0,15,1.5,2017-07-06 19:47:16+00:00
1100746,3840,296,33,1.5,2017-02-21 17:14:03+00:00
1005312,7183,819,14,1.0,2017-01-19 23:51:32+00:00
624016,483,10,40,3.5,2015-11-06 16:18:48+00:00
323916,172,48,15,1.0,2017-05-24 18:05:36+00:00
743568,256,29,39,3.5,2016-03-06 23:27:44+00:00
479688,1542,1,24,2.0,2015-04-20 18:33:40+00:00
1189592,64,7,44,8.5,2017-05-03 22:09:03+00:00
578534,384,40,44,10.5,2015-08-27 00:02:29+00:00
791574,3014,19,15,1.0,2017-01-03 05:58:06+00:00
379196,454,52,39,2.0,2015-01-09 19:32:53+00:00
331968,312,24,37,5.5,2014-12-18 21:53:53+00:00
576636,315,28,19,2.0,2015-08-11 21:24:32+00:00
724596,609,32,33,2.5,2016-01-12 17:07:39+00:00
822808,207,19,11,1.5,2016-04-29 23:25:42+00:00
932274,399,15,15,1.0,2016-08-19 19:12:04+00:00
32908,1175,92,75,12.5,2013-01-15 02:01:23+00:00
883394,543,14,11,0.6,2016-06-21 03:14:09+00:00
20185,1634,142,46,7.0,2012-10-01 09:46:23+00:00
188418,1013,128,32,14.0,2014-03-27 07:14:55+00:00
975982,319,19,12,1.0,2016-11-17 00:37:02+00:00
674352,1125,11,18,1.5,2016-01-28 23:03:11+00:00
936884,2481,71,26,1.5,2016-08-22 18:10:12+00:00
707644,1006,14,17,1.5,2016-09-03 03:46:23+00:00
700140,1044,8,16,2.0,2015-12-17 21:50:23+00:00
546656,1240,17,20,2.5,2016-01-15 23:53:00+00:00
1041926,504,5,32,1.5,2017-03-23 16:23:33+00:00
1253868,15,1,56,3.0,2017-06-28 17:44:56+00:00
645634,358,8,21,2.5,2015-11-11 01:16:13+00:00
528104,80,10,27,5.5,2015-06-16 00:09:26+00:00
1053462,133,3,158,17.5,2016-12-29 15:07:43+00:00
148028,207,8,30,3.5,2014-01-27 21:44:25+00:00
179824,426,17,16,2.5,2014-03-11 15:48:52+00:00
777276,45,10,47,4.5,2016-06-29 14:53:51+00:00
174790,1280,1,27,8.5,2014-05-09 09:48:53+00:00
247940,142,4,18,1.0,2014-06-30 17:05:14+00:00
42146,188,7,48,6.5,2014-02-27 17:58:02+00:00
408894,718,5,28,2.0,2015-01-31 13:53:48+00:00
176136,293,14,59,8.0,2014-03-22 22:56:09+00:00
929146,93,13,49,5.0,2016-08-17 04:53:31+00:00
260066,894,62,241,17.5,2014-07-12 11:00:16+00:00
682514,353,21,17,1.5,2016-02-03 04:10:53+00:00
66383,829,78,50,8.5,2013-09-15 15:06:02+00:00
390198,1195,3,7,2.0,2015-01-12 00:55:49+00:00
679238,335,25,29,1.5,2015-11-27 17:38:51+00:00
476622,500,45,34,4.0,2015-04-26 19:26:45+00:00
764010,159,16,13,1.0,2016-02-17 19:07:59+00:00
178776,739,54,24,4.5,2014-03-11 16:29:50+00:00
562668,87,22,86,4.0,2015-09-01 18:36:10+00:00
521952,185,36,25,2.5,2016-10-25 02:14:44+00:00
692268,741,4,22,2.0,2016-01-03 22:45:32+00:00
258174,576,1,14,1.0,2014-07-09 09:41:36+00:00
54677,1046,5,26,3.0,2013-05-19 01:51:44+00:00
619716,486,3,14,3.0,2015-09-23 18:07:30+00:00
986272,52,8,21,1.5,2016-10-29 21:56:38+00:00
466558,106,14,24,0.5666666666666667,2015-04-20 21:17:15+00:00
65113,38,7,17,8.0,2013-07-23 20:28:06+00:00
685190,32,6,30,4.0,2015-12-01 18:38:53+00:00
179978,171,8,21,3.0,2014-03-11 16:26:48+00:00
248338,79,5,36,1.0,2014-09-05 04:38:45+00:00
455120,397,4,54,3.5,2015-08-27 23:35:24+00:00
273448,85,5,17,1.5,2014-08-02 17:13:03+00:00
803028,1696,22,11,0.6333333333333333,2016-03-25 15:32:02+00:00
985104,201,46,19,2.5,2016-11-11 15:53:07+00:00
396888,1235,31,15,2.5,2015-01-23 20:22:18+00:00
1001010,137,39,27,1.5,2016-11-10 15:10:05+00:00
950748,384,37,18,0.7166666666666667,2016-09-12 21:20:46+00:00
1250694,103,3,18,1.0,2017-06-27 05:51:44+00:00
932454,379,60,60,2.0,2016-08-18 01:05:49+00:00
400464,1573,122,43,5.5,2015-02-17 02:52:02+00:00
1021104,150,28,19,2.5,2017-01-20 14:57:34+00:00
1193056,48,12,18,2.5,2017-05-05 16:58:52+00:00
986024,781,7,8,0.65,2016-10-28 13:39:57+00:00
352782,952,77,53,3.0,2014-12-10 00:53:21+00:00
749468,612,46,72,3.0,2016-06-06 17:43:52+00:00
915206,1819,45,15,1.5,2016-09-21 19:16:59+00:00
615206,551,22,34,1.5,2015-09-27 16:52:26+00:00
368916,788,3,15,0.6333333333333333,2014-12-14 03:18:45+00:00
787508,408,3,16,1.5,2016-04-05 18:55:57+00:00
249934,944,44,187,13.0,2014-06-25 15:09:12+00:00
323828,323,30,11,0.6166666666666667,2014-11-01 04:10:48+00:00
1223000,101,0,31,6.0,2017-05-25 17:41:10+00:00
772950,984,3,41,4.0,2016-03-02 18:19:36+00:00
900472,89,23,10,1.0,2016-07-09 20:50:29+00:00
796486,129,21,8,0.5666666666666667,2016-03-18 17:32:03+00:00
871358,249,46,28,5.0,2016-06-20 22:09:31+00:00
931588,75,8,23,2.0,2016-08-17 17:04:54+00:00
880202,2252,240,111,21.0,2016-06-20 15:31:48+00:00
1197206,462,50,86,12.0,2017-05-02 16:41:21+00:00
1117796,1720,40,27,1.5,2017-02-23 21:40:39+00:00
1219520,390,44,15,1.0,2017-06-13 20:41:14+00:00
595876,4297,337,110,7.5,2015-10-01 21:40:39+00:00
1216132,1076,15,15,1.0,2017-05-22 22:53:46+00:00
1145736,9367,104,21,2.0,2017-03-21 19:00:13+00:00
28556,8901,424,85,62.0,2012-11-21 22:03:54+00:00
317278,4235,427,20,1.5,2014-10-16 19:30:01+00:00
573064,14440,182,26,3.0,2015-08-13 21:17:34+00:00
1120554,12340,124,46,2.5,2017-03-07 03:54:27+00:00
1151326,2027,11,9,0.5,2017-04-18 19:40:57+00:00
590794,381,24,7,0.6,2015-08-31 20:52:45+00:00
1181578,69,6,25,3.5,2017-04-24 16:44:12+00:00
1261122,21,0,18,1.0,2017-06-22 15:01:32+00:00
749542,15276,1740,65,8.0,2016-05-13 00:03:03+00:00
874012,26742,2379,62,11.0,2017-01-23 00:20:05+00:00
1046722,5326,447,150,11.5,2017-01-12 16:56:22+00:00
820194,36288,737,63,5.0,2016-06-09 01:57:03+00:00
62721,15500,754,65,68.5,2013-10-16 11:37:30+00:00
371074,7282,1629,42,3.5,2015-01-03 08:21:48+00:00
20461,10875,650,41,2.5,2012-07-25 13:41:42+00:00
416548,8196,479,85,6.5,2015-08-18 18:56:04+00:00
1047436,1360,175,79,9.0,2017-01-25 22:07:38+00:00
396204,6858,382,41,3.5,2015-11-09 21:17:04+00:00
897238,18303,202,54,3.5,2016-07-23 00:41:07+00:00
1067516,1789,102,57,3.0,2017-02-07 18:09:03+00:00
1008100,293,5,18,1.0,2016-11-15 14:40:56+00:00
832870,662,5,21,1.0,2016-05-09 01:17:58+00:00
642656,1279,3,33,1.5,2015-10-21 00:07:15+00:00
428220,1080,6,35,3.0,2015-02-26 15:24:08+00:00
1184664,120,10,29,3.5,2017-04-24 18:55:28+00:00
65596,1085,76,10,1.0,2013-07-17 18:18:02+00:00
1018358,447,2,10,1.0,2016-11-24 21:56:58+00:00
16714,372,21,10,0.6,2012-04-23 21:13:00+00:00
657764,721,7,35,5.0,2016-03-28 17:56:10+00:00
231970,736,50,44,7.5,2016-03-20 21:38:48+00:00
981684,114,24,50,3.5,2016-10-18 17:09:56+00:00
669174,331,24,9,1.0,2015-11-16 20:17:05+00:00
185526,0,0,9,0.6166666666666667,2014-04-15 21:48:55+00:00
1185898,0,0,9,1.0,2017-05-17 19:19:18+00:00
1177156,0,0,29,6.0,2017-06-30 05:48:57+00:00
177614,0,0,8,2.0,2014-03-31 20:31:04+00:00
1128984,0,0,14,1.0,2017-03-08 18:05:51+00:00
185528,0,0,10,1.0,2014-04-15 21:52:12+00:00
872262,0,0,12,0.5666666666666667,2016-06-08 16:02:39+00:00
1137738,0,0,11,1.0,2017-03-24 20:06:57+00:00
1185535,217,2,21,3.0,2017-05-28 16:17:36+00:00
896742,334,26,27,1.0,2016-07-07 21:15:34+00:00
609642,817,42,18,5.0,2015-10-09 23:42:33+00:00
723818,637,21,22,2.5,2016-01-14 18:52:21+00:00
1085646,2358,28,12,1.0,2017-02-21 17:43:34+00:00
1062048,3721,95,46,6.5,2017-02-04 05:52:17+00:00
1160004,1148,26,42,2.0,2017-05-01 18:32:43+00:00
1087244,2489,39,16,2.0,2017-03-01 21:54:39+00:00
1169062,1782,18,10,1.0,2017-04-05 20:39:33+00:00
520468,6975,122,29,2.5,2015-06-05 21:37:33+00:00
693812,9464,329,43,2.0,2015-12-21 18:57:07+00:00
1196852,2044,17,15,1.5,2017-05-09 16:40:58+00:00
1149656,5787,40,21,2.0,2017-04-27 23:39:34+00:00
385462,25277,311,16,1.0,2015-01-05 10:43:48+00:00
1094930,6944,30,24,1.0,2017-02-01 15:44:11+00:00
561188,6028,205,20,2.5,2015-07-29 18:35:20+00:00
600486,5104,437,26,1.0,2015-09-08 17:29:12+00:00
501140,2476,466,96,11.0,2015-12-29 20:10:55+00:00
405488,3000,470,134,12.0,2015-01-30 17:41:47+00:00
1219326,185,10,94,17.5,2017-05-24 17:02:19+00:00
1029554,418,85,71,11.0,2017-03-03 20:08:35+00:00
1009068,431,99,80,7.5,2016-11-21 17:19:01+00:00
1276020,23,2,20,3.0,2017-07-03 01:36:55+00:00
1202746,126,18,119,13.0,2017-05-04 06:11:39+00:00
1226518,3329,193,33,3.5,2017-05-31 23:16:00+00:00
870368,720,220,82,12.5,2016-06-29 16:37:18+00:00
1223336,800,39,24,2.5,2017-05-22 09:58:21+00:00
1257870,1477,3,13,0.65,2017-06-26 19:37:58+00:00
519968,1552,11,27,2.5,2015-11-04 18:38:17+00:00
656914,1076,11,15,2.5,2015-11-11 18:54:16+00:00
787204,1016,5,25,1.5,2016-03-17 16:47:34+00:00
380668,919,57,56,5.5,2015-02-20 00:15:41+00:00
412864,1224,10,15,1.5,2015-04-20 18:03:34+00:00
463354,774,39,35,2.5,2015-04-08 16:57:23+00:00
636548,715,16,20,1.0,2015-11-06 17:27:45+00:00
513782,1768,20,14,0.6833333333333333,2015-06-03 18:11:41+00:00
19164,2555,28,55,6.0,2012-09-04 02:21:04+00:00
637402,426,63,28,3.0,2016-05-27 19:39:14+00:00
901082,3108,27,28,2.5,2016-08-12 17:34:45+00:00
608090,276,54,27,1.5,2015-10-15 22:29:00+00:00
1165016,390,6,8,0.7,2017-04-04 15:03:18+00:00
755680,6754,109,20,1.0,2016-02-11 22:05:05+00:00
930416,5086,197,12,1.0,2016-08-27 19:02:40+00:00
784478,1146,41,5,0.55,2016-04-06 20:26:56+00:00
17349,47811,1041,22,2.5,2012-05-09 18:14:57+00:00
93484,1564,103,9,2.0,2013-10-09 00:45:01+00:00
927186,739,12,15,1.5,2016-08-19 00:52:30+00:00
628440,1029,52,26,4.0,2016-09-26 17:24:45+00:00
1047508,2665,20,8,0.5666666666666667,2016-12-22 17:10:35+00:00
406504,1079,172,35,5.0,2015-08-21 22:22:39+00:00
644914,1440,16,14,1.5,2015-11-03 18:49:10+00:00
908324,1401,30,12,0.7,2016-09-12 19:15:36+00:00
15611,2634,92,25,10.0,2012-04-04 02:24:51+00:00
775252,1046,12,28,1.0,2016-04-15 18:02:17+00:00
850426,505,88,78,11.5,2016-05-17 20:06:37+00:00
530426,827,50,39,2.5,2015-07-14 16:07:03+00:00
627782,8786,245,11,1.0,2015-10-04 19:36:34+00:00
1211198,253,1,14,1.0,2017-05-23 22:39:46+00:00
294294,1933,25,13,1.0,2014-09-09 14:36:37+00:00
692920,1504,10,9,1.5,2016-01-05 20:31:49+00:00
349144,1332,31,24,2.0,2014-12-06 05:51:03+00:00
711688,1150,68,25,3.5,2016-01-10 16:24:47+00:00
625920,1056,15,8,0.5666666666666667,2015-10-09 23:10:51+00:00
286508,1350,29,11,0.6333333333333333,2014-08-29 08:03:27+00:00
768940,1586,8,5,0.5166666666666666,2016-03-04 19:00:46+00:00
640428,821,15,5,0.5333333333333333,2015-10-14 21:42:40+00:00
1168910,56,16,7,0.5666666666666667,2017-04-18 16:12:42+00:00
640426,1150,10,13,1.0,2015-10-14 22:05:30+00:00
300466,1557,11,12,1.5,2014-09-16 13:09:16+00:00
682060,246,30,12,0.6833333333333333,2016-03-03 20:58:21+00:00
809216,3103,42,11,0.6666666666666666,2016-04-07 23:57:25+00:00
532140,1090,14,45,4.5,2015-06-19 22:25:42+00:00
546832,1235,15,10,1.0,2015-07-07 23:16:37+00:00
1260674,946,3,6,0.6666666666666666,2017-06-20 17:57:00+00:00
288110,1500,11,9,0.6833333333333333,2014-09-09 14:16:50+00:00
388104,1452,21,27,2.0,2015-01-08 19:48:25+00:00
742392,24,5,122,12.0,2016-01-29 02:54:19+00:00
1265678,3,1,20,3.5,2017-06-23 21:37:55+00:00
814200,20,3,5,0.6833333333333333,2016-04-26 17:26:44+00:00
468182,33,3,19,3.0,2015-06-08 16:42:57+00:00
789670,97,9,124,13.5,2016-07-05 00:18:50+00:00
1009622,8,1,43,5.5,2016-12-14 01:25:19+00:00
1164570,4,2,8,1.0,2017-03-31 17:16:15+00:00
686430,10,3,55,2.5,2016-04-27 04:22:31+00:00
1007622,2,1,12,1.5,2017-03-24 00:39:48+00:00
1031648,5,2,9,0.6,2016-12-22 14:39:13+00:00
1069348,1,1,11,1.5,2017-01-13 20:08:41+00:00
181294,3,1,9,1.5,2014-04-02 21:24:33+00:00
780150,311,49,163,10.5,2016-03-08 16:53:07+00:00
922464,447,6,23,3.5,2016-08-05 19:07:42+00:00
855188,616,3,19,1.5,2016-05-23 06:13:16+00:00
855764,797,13,70,14.0,2016-05-31 21:27:22+00:00
699376,549,10,8,1.0,2016-04-12 01:24:14+00:00
192726,274,10,49,3.5,2014-04-04 16:21:31+00:00
358998,709,14,31,2.5,2014-12-08 10:43:52+00:00
525446,3812,68,11,1.5,2015-06-12 18:37:40+00:00
638040,1373,5,63,2.5,2015-11-18 17:47:26+00:00
502588,441,53,34,6.5,2015-05-18 21:16:23+00:00
1177670,201,0,12,1.0,2017-04-18 00:47:52+00:00
753774,661,4,10,1.5,2016-02-07 22:55:27+00:00
530436,300,40,77,4.5,2015-09-04 15:37:36+00:00
690918,211,34,66,6.5,2015-12-30 01:54:02+00:00
927336,65,8,20,1.5,2016-09-27 14:20:14+00:00
1022032,43,12,46,9.5,2016-12-26 18:58:09+00:00
1101806,44,13,19,2.0,2017-02-06 21:39:19+00:00
1246168,33,3,41,1.5,2017-06-13 04:15:20+00:00
1242692,20,8,53,12.5,2017-06-28 03:28:04+00:00
1185390,37,6,131,12.5,2017-04-19 06:48:47+00:00
700942,190,25,36,2.0,2015-12-22 00:06:02+00:00
804096,129,27,43,9.0,2016-12-29 01:19:32+00:00
733654,123,12,48,3.0,2016-02-16 17:10:15+00:00
994312,38,3,25,1.0,2016-11-21 19:52:01+00:00
902300,3251,158,13,0.5166666666666666,2016-07-13 16:57:42+00:00
